TS, DPE, VALUE
13-10-2017 01:54:24.16600000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Set_Nominal_Displacement_B2_sepPlane,-3.8933645524844573E-002
13-10-2017 01:54:24.16600000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Set_Nominal_Displacement_B1_sepPlane,3.8933645524844573E-002
13-10-2017 01:54:24.16600000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.LumiScan_Status,IDLE
13-10-2017 01:54:25.17100000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Acquisition_Flag,1.0E+000
13-10-2017 01:54:25.17100000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.LumiScan_Status,ACQUIRING
13-10-2017 01:54:25.17100000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,2.4E+001
13-10-2017 01:54:35.20400000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,2.5E+001
13-10-2017 01:54:35.20600000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Acquisition_Flag,0
13-10-2017 01:54:35.20600000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.LumiScan_Status,TRIMMING
13-10-2017 01:54:35.20600000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,2.6E+001
13-10-2017 01:54:43.63500000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Set_Nominal_Displacement_B2_sepPlane,0
13-10-2017 01:54:43.63500000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,9.999E+003
13-10-2017 01:54:43.63500000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Set_Nominal_Displacement_B1_sepPlane,0
13-10-2017 01:54:43.63500000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Nominal_Separation,0
13-10-2017 01:54:43.63500000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.LumiScan_Status,IDLE
13-10-2017 01:54:44.64000000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,2.7E+001
13-10-2017 01:54:44.64000000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Acquisition_Flag,1.0E+000
13-10-2017 01:54:44.64000000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.LumiScan_Status,ACQUIRING
13-10-2017 01:55:14.71900000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,2.8E+001
13-10-2017 01:55:44.80600000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.LumiScan_Status,TRIMMING
13-10-2017 01:55:44.80600000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,2.9E+001
13-10-2017 01:55:44.80600000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Acquisition_Flag,0
13-10-2017 01:55:53.52800000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Nominal_Separation,-7.7867291049689147E-002
13-10-2017 01:55:53.52800000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Set_Nominal_Displacement_B1_xingPlane,-3.8933645524844573E-002
13-10-2017 01:55:53.52800000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,9.999E+003
13-10-2017 01:55:53.52800000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.LumiScan_Status,IDLE
13-10-2017 01:55:53.52800000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Set_Nominal_Displacement_B2_xingPlane,3.8933645524844573E-002
13-10-2017 01:55:54.53500000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.LumiScan_Status,ACQUIRING
13-10-2017 01:55:54.53500000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Acquisition_Flag,1.0E+000
13-10-2017 01:55:54.53500000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,3.1E+001
13-10-2017 01:56:04.56500000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.LumiScan_Status,TRIMMING
13-10-2017 01:56:04.56500000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,3.2E+001
13-10-2017 01:56:04.56500000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Acquisition_Flag,0
13-10-2017 01:56:09.38500000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Set_Nominal_Displacement_B2_xingPlane,3.1146916419875659E-002
13-10-2017 01:56:09.38500000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,9.999E+003
13-10-2017 01:56:09.38500000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Nominal_Separation,-6.2293832839751317E-002
13-10-2017 01:56:09.38500000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Set_Nominal_Displacement_B1_xingPlane,-3.1146916419875659E-002
13-10-2017 01:56:09.38500000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.LumiScan_Status,IDLE
13-10-2017 01:56:10.39000000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.LumiScan_Status,ACQUIRING
13-10-2017 01:56:10.39000000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Acquisition_Flag,1.0E+000
13-10-2017 01:56:10.39000000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,3.3E+001
13-10-2017 01:56:20.41900000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.LumiScan_Status,TRIMMING
13-10-2017 01:56:20.41900000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,3.4E+001
13-10-2017 01:56:20.41900000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Acquisition_Flag,0
13-10-2017 01:56:24.93900000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Set_Nominal_Displacement_B2_xingPlane,2.3360187314906744E-002
13-10-2017 01:56:24.93900000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Nominal_Separation,-4.6720374629813488E-002
13-10-2017 01:56:24.93900000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Set_Nominal_Displacement_B1_xingPlane,-2.3360187314906744E-002
13-10-2017 01:56:24.93900000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,9.999E+003
13-10-2017 01:56:24.93900000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.LumiScan_Status,IDLE
13-10-2017 01:56:25.94400000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.LumiScan_Status,ACQUIRING
13-10-2017 01:56:25.94400000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Acquisition_Flag,1.0E+000
13-10-2017 01:56:25.94400000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,3.5E+001
13-10-2017 01:56:35.97300000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Acquisition_Flag,0
13-10-2017 01:56:35.97300000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,3.6E+001
13-10-2017 01:56:35.97300000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.LumiScan_Status,TRIMMING
13-10-2017 01:56:40.49400000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,9.999E+003
13-10-2017 01:56:40.49400000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.LumiScan_Status,IDLE
13-10-2017 01:56:40.49400000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Set_Nominal_Displacement_B1_xingPlane,-1.5573458209937829E-002
13-10-2017 01:56:40.49400000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Nominal_Separation,-3.1146916419875659E-002
13-10-2017 01:56:40.49400000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Set_Nominal_Displacement_B2_xingPlane,1.5573458209937829E-002
13-10-2017 01:56:41.49900000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Acquisition_Flag,1.0E+000
13-10-2017 01:56:41.49900000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.LumiScan_Status,ACQUIRING
13-10-2017 01:56:41.49900000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,3.7E+001
13-10-2017 01:56:51.52900000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.LumiScan_Status,TRIMMING
13-10-2017 01:56:51.52900000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,3.8E+001
13-10-2017 01:56:51.52900000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Acquisition_Flag,0
13-10-2017 01:56:56.05100000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Nominal_Separation,-1.5573458209937829E-002
13-10-2017 01:56:56.05100000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.LumiScan_Status,IDLE
13-10-2017 01:56:56.05100000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,9.999E+003
13-10-2017 01:56:56.05100000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Set_Nominal_Displacement_B2_xingPlane,7.7867291049689147E-003
13-10-2017 01:56:56.05100000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Set_Nominal_Displacement_B1_xingPlane,-7.7867291049689147E-003
13-10-2017 01:56:57.05700000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,3.9E+001
13-10-2017 01:56:57.05700000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.LumiScan_Status,ACQUIRING
13-10-2017 01:56:57.05700000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Acquisition_Flag,1.0E+000
13-10-2017 01:57:07.08600000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,4.0E+001
13-10-2017 01:57:07.08600000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Acquisition_Flag,0
13-10-2017 01:57:07.08600000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.LumiScan_Status,TRIMMING
13-10-2017 01:57:11.60700000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,9.999E+003
13-10-2017 01:57:11.60700000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Set_Nominal_Displacement_B2_xingPlane,0
13-10-2017 01:57:11.60700000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Set_Nominal_Displacement_B1_xingPlane,0
13-10-2017 01:57:11.60700000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.LumiScan_Status,IDLE
13-10-2017 01:57:11.60700000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Nominal_Separation,0
13-10-2017 01:57:12.61200000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,4.1E+001
13-10-2017 01:57:12.61200000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.LumiScan_Status,ACQUIRING
13-10-2017 01:57:12.61200000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Acquisition_Flag,1.0E+000
13-10-2017 01:57:42.69200000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Acquisition_Flag,0
13-10-2017 01:57:42.69200000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.LumiScan_Status,TRIMMING
13-10-2017 01:57:42.69200000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,4.2E+001
13-10-2017 01:57:47.21800000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.LumiScan_Status,IDLE
13-10-2017 01:57:47.21800000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Nominal_Separation,1.5573458209937829E-002
13-10-2017 01:57:47.21800000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Set_Nominal_Displacement_B1_xingPlane,7.7867291049689147E-003
13-10-2017 01:57:47.21800000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Set_Nominal_Displacement_B2_xingPlane,-7.7867291049689147E-003
13-10-2017 01:57:47.21800000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,9.999E+003
13-10-2017 01:57:48.22300000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Acquisition_Flag,1.0E+000
13-10-2017 01:57:48.22300000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.LumiScan_Status,ACQUIRING
13-10-2017 01:57:48.22300000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,4.3E+001
13-10-2017 01:57:58.25300000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.LumiScan_Status,TRIMMING
13-10-2017 01:57:58.25300000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,4.4E+001
13-10-2017 01:57:58.25300000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Acquisition_Flag,0
13-10-2017 01:58:02.77600000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Nominal_Separation,3.1146916419875659E-002
13-10-2017 01:58:02.77600000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.LumiScan_Status,IDLE
13-10-2017 01:58:02.77600000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Set_Nominal_Displacement_B1_xingPlane,1.5573458209937829E-002
13-10-2017 01:58:02.77600000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,9.999E+003
13-10-2017 01:58:02.77600000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Set_Nominal_Displacement_B2_xingPlane,-1.5573458209937829E-002
13-10-2017 01:58:03.78100000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,4.5E+001
13-10-2017 01:58:03.78100000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Acquisition_Flag,1.0E+000
13-10-2017 01:58:03.78100000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.LumiScan_Status,ACQUIRING
13-10-2017 01:58:13.81100000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Acquisition_Flag,0
13-10-2017 01:58:13.81100000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,4.6E+001
13-10-2017 01:58:13.81100000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.LumiScan_Status,TRIMMING
13-10-2017 01:58:18.33200000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Nominal_Separation,4.6720374629813488E-002
13-10-2017 01:58:18.33200000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Set_Nominal_Displacement_B1_xingPlane,2.3360187314906744E-002
13-10-2017 01:58:18.33200000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.LumiScan_Status,IDLE
13-10-2017 01:58:18.33200000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,9.999E+003
13-10-2017 01:58:18.33200000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Set_Nominal_Displacement_B2_xingPlane,-2.3360187314906744E-002
13-10-2017 01:58:19.33800000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Acquisition_Flag,1.0E+000
13-10-2017 01:58:19.33800000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.LumiScan_Status,ACQUIRING
13-10-2017 01:58:19.33800000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,4.7E+001
13-10-2017 01:58:29.36700000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.LumiScan_Status,TRIMMING
13-10-2017 01:58:29.36700000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,4.8E+001
13-10-2017 01:58:29.36700000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Acquisition_Flag,0
13-10-2017 01:58:33.88900000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Set_Nominal_Displacement_B2_xingPlane,-3.1146916419875659E-002
13-10-2017 01:58:33.88900000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.LumiScan_Status,IDLE
13-10-2017 01:58:33.88900000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,9.999E+003
13-10-2017 01:58:33.88900000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Set_Nominal_Displacement_B1_xingPlane,3.1146916419875659E-002
13-10-2017 01:58:33.88900000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Nominal_Separation,6.2293832839751317E-002
13-10-2017 01:58:34.89400000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,4.9E+001
13-10-2017 01:58:34.89400000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Acquisition_Flag,1.0E+000
13-10-2017 01:58:34.89400000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.LumiScan_Status,ACQUIRING
13-10-2017 01:58:44.92400000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Acquisition_Flag,0
13-10-2017 01:58:44.92400000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.LumiScan_Status,TRIMMING
13-10-2017 01:58:44.92400000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,5.0E+001
13-10-2017 01:58:49.44500000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.LumiScan_Status,IDLE
13-10-2017 01:58:49.44500000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Nominal_Separation,7.7867291049689147E-002
13-10-2017 01:58:49.44500000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Set_Nominal_Displacement_B1_xingPlane,3.8933645524844573E-002
13-10-2017 01:58:49.44500000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Set_Nominal_Displacement_B2_xingPlane,-3.8933645524844573E-002
13-10-2017 01:58:49.44500000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,9.999E+003
13-10-2017 01:58:50.45100000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Acquisition_Flag,1.0E+000
13-10-2017 01:58:50.45100000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,5.1E+001
13-10-2017 01:58:50.45100000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.LumiScan_Status,ACQUIRING
13-10-2017 01:59:00.48200000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,5.2E+001
13-10-2017 01:59:00.48500000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.LumiScan_Status,TRIMMING
13-10-2017 01:59:00.48500000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,5.3E+001
13-10-2017 01:59:00.48500000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Acquisition_Flag,0
13-10-2017 01:59:09.20600000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Nominal_Separation,0
13-10-2017 01:59:09.20600000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Set_Nominal_Displacement_B2_xingPlane,0
13-10-2017 01:59:09.20600000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,9.999E+003
13-10-2017 01:59:09.20600000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.LumiScan_Status,IDLE
13-10-2017 01:59:09.20600000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Set_Nominal_Displacement_B1_xingPlane,0
13-10-2017 01:59:10.21000000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,5.4E+001
13-10-2017 01:59:10.21000000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Acquisition_Flag,1.0E+000
13-10-2017 01:59:10.21000000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.LumiScan_Status,ACQUIRING
13-10-2017 01:59:40.29300000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.LumiScan_Status,STANDBY
13-10-2017 01:59:40.29300000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,5.5E+001
13-10-2017 01:59:40.29300000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Acquisition_Flag,0
13-10-2017 01:59:40.30100000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.IP,0
13-10-2017 01:59:40.30100000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,9.999E+003
13-10-2017 01:59:40.30100000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Plane,NONE
13-10-2017 01:59:40.30100000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Beam,0
13-10-2017 02:05:15.94700000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.LumiScan_Status,TRIMMING
13-10-2017 02:05:15.94700000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.IP,3.2E+001
13-10-2017 02:05:15.94700000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Set_Nominal_Displacement_B1_xingPlane,-2.1545824557622852E-002
13-10-2017 02:05:15.94700000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,0
13-10-2017 02:05:15.94700000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Set_Nominal_Displacement_B2_xingPlane,2.1545824557622852E-002
13-10-2017 02:05:15.94700000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Plane,MIXED
13-10-2017 02:05:15.94700000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Nominal_Separation,-4.3091649115245705E-002
13-10-2017 02:05:15.94700000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Beam,3.0E+000
13-10-2017 02:05:29.62500000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.LumiScan_Status,ACQUIRING
13-10-2017 02:05:29.62500000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Acquisition_Flag,1.0E+000
13-10-2017 02:05:29.62500000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,1.0E+000
13-10-2017 02:05:39.65300000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.LumiScan_Status,TRIMMING
13-10-2017 02:05:39.65300000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Acquisition_Flag,0
13-10-2017 02:05:39.65300000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,2.0E+000
13-10-2017 02:05:45.32900000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Set_Nominal_Displacement_B2_xingPlane,1.6159368418217138E-002
13-10-2017 02:05:45.32900000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Set_Nominal_Displacement_B1_xingPlane,-1.6159368418217138E-002
13-10-2017 02:05:45.32900000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.LumiScan_Status,ACQUIRING
13-10-2017 02:05:45.32900000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Acquisition_Flag,1.0E+000
13-10-2017 02:05:45.32900000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Nominal_Separation,-3.2318736836434277E-002
13-10-2017 02:05:45.32900000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,3.0E+000
13-10-2017 02:05:55.35700000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.LumiScan_Status,TRIMMING
13-10-2017 02:05:55.35700000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,4.0E+000
13-10-2017 02:05:55.35700000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Acquisition_Flag,0
13-10-2017 02:06:01.33700000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Acquisition_Flag,1.0E+000
13-10-2017 02:06:01.33700000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.LumiScan_Status,ACQUIRING
13-10-2017 02:06:01.33700000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Set_Nominal_Displacement_B2_xingPlane,1.0772912278811426E-002
13-10-2017 02:06:01.33700000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Nominal_Separation,-2.1545824557622852E-002
13-10-2017 02:06:01.33700000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,5.0E+000
13-10-2017 02:06:01.33700000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Set_Nominal_Displacement_B1_xingPlane,-1.0772912278811426E-002
13-10-2017 02:06:11.36500000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Acquisition_Flag,0
13-10-2017 02:06:11.36500000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.LumiScan_Status,TRIMMING
13-10-2017 02:06:11.36500000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,6.0E+000
13-10-2017 02:06:17.34300000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,7.0E+000
13-10-2017 02:06:17.34300000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Set_Nominal_Displacement_B1_xingPlane,-5.3864561394057131E-003
13-10-2017 02:06:17.34300000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Set_Nominal_Displacement_B2_xingPlane,5.3864561394057131E-003
13-10-2017 02:06:17.34300000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.LumiScan_Status,ACQUIRING
13-10-2017 02:06:17.34300000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Acquisition_Flag,1.0E+000
13-10-2017 02:06:17.34300000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Nominal_Separation,-1.0772912278811426E-002
13-10-2017 02:06:27.37000000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,8.0E+000
13-10-2017 02:06:27.37000000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.LumiScan_Status,TRIMMING
13-10-2017 02:06:27.37000000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Acquisition_Flag,0
13-10-2017 02:06:33.35000000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Set_Nominal_Displacement_B2_xingPlane,0
13-10-2017 02:06:33.35000000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Set_Nominal_Displacement_B1_xingPlane,0
13-10-2017 02:06:33.35000000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,9.0E+000
13-10-2017 02:06:33.35000000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.LumiScan_Status,ACQUIRING
13-10-2017 02:06:33.35000000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Acquisition_Flag,1.0E+000
13-10-2017 02:06:33.35000000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Nominal_Separation,0
13-10-2017 02:06:43.37700000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,1.0E+001
13-10-2017 02:06:43.37700000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.LumiScan_Status,TRIMMING
13-10-2017 02:06:43.37700000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Acquisition_Flag,0
13-10-2017 02:06:49.35500000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Nominal_Separation,1.0772912278811426E-002
13-10-2017 02:06:49.35500000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Step,1.1E+001
13-10-2017 02:06:49.35500000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Set_Nominal_Displacement_B1_xingPlane,5.3864561394057131E-003
13-10-2017 02:06:49.35500000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Set_Nominal_Displacement_B2_xingPlane,-5.3864561394057131E-003
13-10-2017 02:06:49.35500000,LHC:LHCCOM/LHC.LHC.Beam.AutomaticScan.Acquisition_Flag,1.0E+000
